q62	t72264	100.000	15	0	0	18	32	33	19	0.13	30.2
q64	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q68	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q69	t18498	100.000	14	0	0	35	48	42	29	0.53	28.2
q70	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q70	t77159	100.000	14	0	0	23	36	48	35	0.53	28.2
q72	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q75	t46168	100.000	14	0	0	7	20	16	29	0.53	28.2
q76	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q77	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q78	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q78	t94979	100.000	14	0	0	26	39	26	13	0.53	28.2
q80	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q81	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q90	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q90	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q91	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q93	t84542	100.000	36	0	0	1	36	13	48	3.91e-14	71.9
q93	t50220	100.000	36	0	0	1	36	15	50	3.91e-14	71.9
q93	t45419	100.000	36	0	0	1	36	10	45	3.91e-14	71.9
q93	t45418	100.000	34	0	0	1	34	17	50	6.10e-13	67.9
q93	t84544	100.000	30	0	0	1	30	21	50	1.49e-10	60.0
q94	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q95	t2440	100.000	14	0	0	10	23	25	38	0.53	28.2
q96	t94979	100.000	14	0	0	26	39	26	13	0.53	28.2
q97	t54001	100.000	14	0	0	6	19	13	26	0.53	28.2
q99	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q100	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q101	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q102	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q103	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q103	t72762	100.000	14	0	0	20	33	17	30	0.53	28.2
q104	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q106	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q106	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q106	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q107	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q111	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q113	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q113	t31846	100.000	14	0	0	23	36	41	28	0.53	28.2
q115	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q117	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q118	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q119	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q126	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q127	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q127	t86455	100.000	15	0	0	31	45	26	12	0.13	30.2
q127	t76556	100.000	14	0	0	27	40	6	19	0.53	28.2
q127	t40686	100.000	14	0	0	32	45	19	32	0.53	28.2
q127	t40685	100.000	14	0	0	32	45	17	30	0.53	28.2
q127	t76555	100.000	14	0	0	27	40	45	32	0.53	28.2
q127	t76554	100.000	14	0	0	27	40	43	30	0.53	28.2
q127	t76553	100.000	14	0	0	27	40	32	19	0.53	28.2
q128	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q129	t88358	100.000	15	0	0	26	40	28	14	0.13	30.2
q129	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q131	t109757	100.000	14	0	0	22	35	27	40	0.53	28.2
q131	t109756	100.000	14	0	0	22	35	13	26	0.53	28.2
q131	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q133	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q133	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q133	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q134	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q134	t65246	100.000	14	0	0	34	47	34	21	0.53	28.2
q135	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q135	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q135	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q138	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q138	t110580	100.000	14	0	0	5	18	32	45	0.53	28.2
q138	t110579	100.000	14	0	0	5	18	9	22	0.53	28.2
q139	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q140	t94979	100.000	14	0	0	26	39	26	13	0.53	28.2
q141	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q147	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q147	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q147	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q148	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q148	t116823	100.000	14	0	0	26	39	18	5	0.53	28.2
q151	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q155	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q156	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q156	t119289	100.000	14	0	0	24	37	41	28	0.53	28.2
q157	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q158	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q162	t88358	100.000	15	0	0	26	40	28	14	0.13	30.2
q162	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q163	t86610	100.000	14	0	0	16	29	17	4	0.53	28.2
q164	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q165	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q167	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q168	t88358	100.000	15	0	0	26	40	28	14	0.13	30.2
q171	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q171	t72762	100.000	14	0	0	20	33	17	30	0.53	28.2
q171	t871	100.000	14	0	0	17	30	44	31	0.53	28.2
q172	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q174	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q174	t94979	100.000	14	0	0	26	39	26	13	0.53	28.2
q175	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q175	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q176	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q176	t116823	100.000	14	0	0	26	39	18	5	0.53	28.2
q177	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q178	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q180	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q181	t94979	100.000	14	0	0	26	39	26	13	0.53	28.2
q182	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q182	t72762	100.000	15	0	0	19	33	16	30	0.13	30.2
q184	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q185	t46168	100.000	15	0	0	7	21	16	30	0.13	30.2
q186	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q188	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q190	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q191	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q192	t83908	100.000	14	0	0	22	35	20	33	0.53	28.2
q193	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q193	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q193	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q194	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q199	t127739	100.000	14	0	0	8	21	31	18	0.53	28.2
q201	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q201	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q201	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q202	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q203	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q204	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q204	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q206	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q207	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q208	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q211	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q211	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q213	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q214	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q215	t18498	100.000	14	0	0	35	48	42	29	0.53	28.2
q216	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q217	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q219	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q220	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q221	t54122	100.000	14	0	0	5	18	18	5	0.53	28.2
q226	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q227	t84542	97.222	36	1	0	1	36	13	48	9.52e-12	63.9
q227	t50220	97.222	36	1	0	1	36	15	50	9.52e-12	63.9
q227	t45419	97.222	36	1	0	1	36	10	45	9.52e-12	63.9
q227	t45418	97.059	34	1	0	1	34	17	50	1.49e-10	60.0
q227	t84544	96.667	30	1	0	1	30	21	50	3.62e-08	52.0
q228	t5590	100.000	15	0	0	10	24	1	15	0.13	30.2
q228	t5589	100.000	15	0	0	10	24	22	8	0.13	30.2
q228	t47367	100.000	14	0	0	36	49	34	47	0.53	28.2
q231	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q232	t84542	97.222	36	1	0	1	36	13	48	9.52e-12	63.9
q232	t50220	97.222	36	1	0	1	36	15	50	9.52e-12	63.9
q232	t45419	97.222	36	1	0	1	36	10	45	9.52e-12	63.9
q232	t45418	97.059	34	1	0	1	34	17	50	1.49e-10	60.0
q232	t84544	96.667	30	1	0	1	30	21	50	3.62e-08	52.0
q234	t84542	100.000	36	0	0	1	36	13	48	3.91e-14	71.9
q234	t50220	100.000	36	0	0	1	36	15	50	3.91e-14	71.9
q234	t45419	100.000	36	0	0	1	36	10	45	3.91e-14	71.9
q234	t45418	100.000	34	0	0	1	34	17	50	6.10e-13	67.9
q234	t84544	100.000	30	0	0	1	30	21	50	1.49e-10	60.0
q235	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q235	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q236	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q237	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q238	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q241	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q244	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q245	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q249	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q250	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q250	t86455	100.000	15	0	0	31	45	26	12	0.13	30.2
q250	t40686	100.000	14	0	0	32	45	19	32	0.53	28.2
q250	t40685	100.000	14	0	0	32	45	17	30	0.53	28.2
q255	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q256	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q258	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q259	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q260	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q261	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q263	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q270	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q270	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q271	t89448	100.000	15	0	0	16	30	18	4	0.13	30.2
q271	t89447	100.000	15	0	0	16	30	31	17	0.13	30.2
q271	t89446	100.000	15	0	0	16	30	50	36	0.13	30.2
q274	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q274	t65246	100.000	14	0	0	34	47	34	21	0.53	28.2
q276	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q277	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q278	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q278	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q278	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q284	t14344	100.000	14	0	0	6	19	28	15	0.53	28.2
q285	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q285	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q285	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q289	t72264	100.000	15	0	0	12	26	19	33	0.13	30.2
q290	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q291	t94979	100.000	14	0	0	26	39	12	25	0.53	28.2
q291	t50335	100.000	14	0	0	1	14	17	30	0.53	28.2
q293	t50793	97.727	44	1	0	7	50	50	7	1.60e-16	79.8
q293	t89115	97.619	42	1	0	1	42	42	1	2.50e-15	75.8
q293	t89116	95.556	45	2	0	6	50	50	6	9.89e-15	73.8
q293	t116394	100.000	14	0	0	37	50	17	4	0.53	28.2
q293	t116393	100.000	14	0	0	37	50	18	5	0.53	28.2
q293	t116392	100.000	14	0	0	37	50	19	6	0.53	28.2
q293	t116391	100.000	14	0	0	37	50	20	7	0.53	28.2
q294	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q296	t94979	100.000	19	0	0	4	22	12	30	5.45e-04	38.2
q298	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q299	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q301	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q304	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q304	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q306	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q307	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q309	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q310	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q311	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q312	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q313	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q314	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q316	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q317	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q318	t46168	100.000	15	0	0	7	21	16	30	0.13	30.2
q319	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q321	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q323	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q324	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q325	t77159	100.000	14	0	0	23	36	48	35	0.53	28.2
q326	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q328	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q328	t37717	100.000	14	0	0	24	37	24	11	0.53	28.2
q328	t31580	100.000	14	0	0	24	37	24	11	0.53	28.2
q329	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q330	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q331	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q333	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q334	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q335	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q335	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q335	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q337	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q338	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q339	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q340	t46168	100.000	15	0	0	7	21	16	30	0.13	30.2
q341	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q342	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q343	t18610	100.000	14	0	0	22	35	22	35	0.53	28.2
q344	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q347	t46168	100.000	15	0	0	7	21	16	30	0.13	30.2
q348	t44426	100.000	15	0	0	21	35	23	9	0.13	30.2
q348	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q348	t113250	100.000	14	0	0	18	31	31	18	0.53	28.2
q349	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q350	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q351	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q353	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q354	t30755	100.000	14	0	0	25	38	2	15	0.53	28.2
q354	t60219	100.000	14	0	0	22	35	15	2	0.53	28.2
q355	t50793	97.619	42	1	0	1	42	42	1	2.50e-15	75.8
q355	t89116	95.122	41	2	0	1	41	41	1	2.41e-12	65.9
q355	t50335	100.000	29	0	0	22	50	1	29	5.88e-10	58.0
q355	t89115	92.857	28	2	0	1	28	28	1	1.38e-04	40.1
q355	t79605	100.000	14	0	0	22	35	5	18	0.53	28.2
q355	t60535	100.000	14	0	0	33	46	14	1	0.53	28.2
q356	t7491	100.000	14	0	0	25	38	41	28	0.53	28.2
q357	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q358	t641	100.000	14	0	0	1	14	41	28	0.53	28.2
q360	t65246	100.000	14	0	0	34	47	34	21	0.53	28.2
q361	t86455	100.000	15	0	0	31	45	26	12	0.13	30.2
q361	t40686	100.000	14	0	0	32	45	19	32	0.53	28.2
q361	t40685	100.000	14	0	0	32	45	17	30	0.53	28.2
q361	t128784	100.000	14	0	0	25	38	40	27	0.53	28.2
q362	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q364	t123773	94.737	19	1	0	16	34	34	16	0.13	30.2
q365	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q369	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q370	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q373	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q374	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q377	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q378	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q380	t74172	100.000	15	0	0	15	29	41	27	0.13	30.2
q380	t69417	100.000	14	0	0	9	22	26	13	0.53	28.2
q380	t65054	100.000	14	0	0	9	22	48	35	0.53	28.2
q381	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q382	t13170	100.000	14	0	0	22	35	17	4	0.53	28.2
q382	t13169	100.000	14	0	0	22	35	39	26	0.53	28.2
q382	t46168	100.000	14	0	0	7	20	16	29	0.53	28.2
q383	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q386	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q388	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q388	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q388	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q389	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q390	t109757	100.000	14	0	0	22	35	27	40	0.53	28.2
q390	t109756	100.000	14	0	0	22	35	13	26	0.53	28.2
q393	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q396	t89448	100.000	14	0	0	17	30	17	4	0.53	28.2
q396	t89447	100.000	14	0	0	17	30	30	17	0.53	28.2
q396	t89446	100.000	14	0	0	17	30	49	36	0.53	28.2
q397	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q401	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q402	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q404	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q405	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q406	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q408	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q409	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q410	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q413	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q413	t94979	100.000	14	0	0	26	39	26	13	0.53	28.2
q415	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q416	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q417	t30755	100.000	14	0	0	25	38	2	15	0.53	28.2
q422	t2440	100.000	14	0	0	11	24	26	39	0.53	28.2
q423	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q423	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q423	t18498	100.000	14	0	0	35	48	42	29	0.53	28.2
q426	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q427	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q427	t124609	100.000	14	0	0	31	44	5	18	0.53	28.2
q427	t57998	100.000	14	0	0	23	36	43	30	0.53	28.2
q428	t54871	100.000	15	0	0	16	30	34	20	0.13	30.2
q429	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q431	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q434	t14178	100.000	14	0	0	34	47	41	28	0.53	28.2
q437	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q438	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q440	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q440	t65246	100.000	14	0	0	34	47	34	21	0.53	28.2
q441	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q442	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q443	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q444	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q449	t123773	94.737	19	1	0	16	34	34	16	0.13	30.2
q451	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q452	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q453	t94979	100.000	15	0	0	4	18	12	26	0.13	30.2
q454	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q455	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q457	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q460	t94979	100.000	14	0	0	26	39	26	13	0.53	28.2
q461	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q461	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q463	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q465	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q468	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q469	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q472	t116823	100.000	14	0	0	26	39	18	5	0.53	28.2
q473	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q475	t86455	100.000	15	0	0	31	45	26	12	0.13	30.2
q475	t94979	94.444	18	1	0	5	22	13	30	0.53	28.2
q475	t76556	100.000	14	0	0	27	40	6	19	0.53	28.2
q475	t40686	100.000	14	0	0	32	45	19	32	0.53	28.2
q475	t40685	100.000	14	0	0	32	45	17	30	0.53	28.2
q475	t76555	100.000	14	0	0	27	40	45	32	0.53	28.2
q475	t76554	100.000	14	0	0	27	40	43	30	0.53	28.2
q475	t76553	100.000	14	0	0	27	40	32	19	0.53	28.2
q476	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q477	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q479	t94979	100.000	14	0	0	26	39	26	13	0.53	28.2
q480	t30755	100.000	14	0	0	24	37	1	14	0.53	28.2
q481	t30755	100.000	15	0	0	24	38	1	15	0.13	30.2
q483	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
q485	t94979	94.737	19	1	0	4	22	12	30	0.13	30.2
q485	t18498	100.000	14	0	0	35	48	42	29	0.53	28.2
q486	t94979	100.000	14	0	0	4	17	12	25	0.53	28.2
